GrossAction,GrossAdventure,GrossAnimation,Gross Comedy,GrossCrime,GrossDocumentary,GrossDrama,GrossFamily,GrossFantasy,GrossFilm-Noir,GrossHistory,GrossHorror,GrossMusic,GrossMystery,GrossRomance,GrossSci-Fi,GrossSport,GrossThriller,GrossWar,GrossWestern
72357737.85,133580028.9,,265700.9597,39462550.75,,26507724.67,,420071799.5,,,,,,,43761261.29,600532903,,3011209.094,
72842338.16,67925726.23,,37382707.42,29792008.03,,8270369.152,,336276686.2,,,,,,,90289138.52,669237008.9,,103062.3279,
72896416.22,84867911.01,,42633.2214,122013759.2,,8314846.684,,367579465.5,,,,,,,14647795.06,692789653.9,,26688412.25,
72949588.39,142136350.4,,4667429.079,27649164.92,,5872154.245,,386742956.9,,,,,,,65482464.32,862171306.6,,14381440.18,
72973170.82,181841836.5,,57919937.95,32930699.8,,6549009.353,,431008331.3,,,,,,,78878858.49,754874317,,759428.7577,
73177735.32,81614618.44,,26576446.14,29657930.7,,4943472.008,,346851851.8,,,,,,,30961266.89,856461303.6,,2846815.377,
73323101.26,195725538.3,,16771573.28,42912051.6,,44378404.32,,376792019,,,,,,,48705672.18,1096252927,,3303232.779,
73476840.08,203323072.4,,96033.10417,46555418.93,,54082308.5,,473566096.4,,,,,,,18932120.55,1849979743,,705174.7312,
73835889.63,203930023.1,,28855934.8,33575307.31,,152702.0831,,460369566.2,,,,,,,52311232.18,,,1181002.003,
74167399.17,277586558,,7012131.439,51152672.26,,1336750.13,,388497790.7,,,,,,,18309141.39,,,26242636.04,
74202066.4,56418988.2,,29900816.58,101708393.7,,15529479.94,,545860932.4,,,,,,,28755411.17,,,58808508.84,
74211694.56,269733813.5,,1650200.999,62693851.88,,15760636.6,,404990713.4,,,,,,,74534095.61,,,23349168.58,
74593494.42,240317660.3,,126610.3615,44355178.49,,1771077.795,,561982453,,,,,,,38526860.15,,,1232581.627,
74648864.8,60690728.52,,597006.6118,42452931.13,,5178034.362,,498470441.8,,,,,,,51370918.03,,,30176834.14,
74798825.43,154203856.6,,38667504.69,63536216.53,,9279815.003,,692789653.9,,,,,,,11071158.79,,,22733486.27,
75045576.21,127759769.7,,62508124.25,161629454.9,,28088599.34,,862171306.6,,,,,,,48299254.3,,,20672016.82,
75184507.82,79628028.68,,17324109.17,37095907.82,,3717889.965,,754874317,,,,,,,33922685.31,,,12086.2002,
75396963.39,252145947,,39303575.48,125652856.4,,22443600.19,,802626000,,,,,,,30060279.97,,,62605.22508,
75434513.46,63314337.34,,152205.2073,94141207.5,,806475.0891,,856461303.6,,,,,,,41057456.28,,,5888329.847,
75544443.86,62132102.61,,212724.0109,99201999.04,,21934.46705,,1327286286,,,,,,,30118555.19,,,17057002.5,
75780332.72,99965819.82,,1555364.44,40365816.31,,38583745.81,,1464531857,,,,,,,37348221.91,,,26816538.65,
75818762.02,215448504.4,,86748.46667,84784976.05,,13741912.56,,1849979743,,,,,,,18951075.56,,,24339552.13,
75818762.02,65474380.5,,15570612.76,75965237.5,,50845226.26,,3123442810,,,,,,,46133126.38,,,20761.25016,
75965237.5,104271780.5,,40408412.29,132975708.7,,11825691.33,,,,,,,,,14562637.27,,,211077.2945,
76011212.25,103602839.8,,573062.996,37903685.28,,3086529.597,,,,,,,,,88343914.1,,,7037.372969,
76101991.66,214252014.1,,185763.3784,110628685.8,,7600431.23,,,,,,,,,47788012.55,,,7742.095606,
76323413.22,190991403.9,,8544523.072,42991844.68,,7326227.821,,,,,,,,,35229001.58,,,25905741.88,
76644883.68,40326291.15,,18350774.58,28725749.05,,509655.527,,,,,,,,,67528653.3,,,269480.7858,
76832160.79,238831090.1,,443099.1897,124077672.5,,1273592.093,,,,,,,,,25969453.35,,,22628511.4,
77022824.45,122153107.5,,17925675.8,25390896.28,,1777248.506,,,,,,,,,54245064,,,89655642.3,
77395931.47,182021397.6,,21479361.42,81620232.2,,1016773.151,,,,,,,,,83483192.44,,,5795342.012,
78019122.78,182021397.6,,19937960.37,45361007.29,,9914995.828,,,,,,,,,271553648,,,27702.7275,
78901691.39,139920246.2,,14349053.66,62233099.95,,28069187.15,,,,,,,,,47276007.4,,,474716.1235,
78976815.31,71804603.46,,54853365.57,33163515.48,,64930.79464,,,,,,,,,16838452,,,39221288.57,
79058273.99,181982653.9,,31671652.36,52071519.59,,9910938.382,,,,,,,,,26302326.85,,,4484747.595,
79330835.82,181982653.9,,3024032.359,46164986.67,,8571976.481,,,,,,,,,18887752.19,,,56171552.18,
79550069.26,181982653.9,,18653368.93,71082588.64,,7509225.013,,,,,,,,,54851133.14,,,28434.05504,
79835022.75,45546816.48,,7781381.822,83148060.55,,845470.384,,,,,,,,,26049619.69,,,54017.90608,
79899639.68,94685520.8,,10391006.04,53756114.75,,16764478,,,,,,,,,63122562.07,,,329035.2309,
79949809.24,94685520.8,,760132.2417,97066225.99,,19271501.67,,,,,,,,,52393883.27,,,2535.553603,
80412748.1,64646755.09,,3686653.844,35801249.23,,15146126.48,,,,,,,,,21997474.63,,,14625701.95,
80509720.47,64646755.09,,13789992.59,41647570.08,,23702521.03,,,,,,,,,15839263.11,,,264681.0475,
80807474.57,91751503.9,,359327.8251,64274796.01,,27193545.24,,,,,,,,,28298421.01,,,51673.80958,
80958426.25,109590086.9,,6416184.477,37141012.24,,34631901.82,,,,,,,,,16806821.48,,,61994.16372,
81122022.2,179980417,,8105969.467,62517824.89,,6165469.135,,,,,,,,,16352874.36,,,15825423.56,
81620232.2,113698568.8,,45811435.98,57508695.67,,34569612.82,,,,,,,,,40642387.74,,,24877524.19,
81826802.97,200101732.2,,554696.5534,49445100.58,,3556775.625,,,,,,,,,66424849.04,,,75780332.72,
82730545.77,159240995.9,,2580.617274,72949588.39,,4296325.933,,,,,,,,,79023142.75,,,337537.5358,
82891899.12,151032010,,53623.87136,67367633.26,,78167751.32,,,,,,,,,54665174.49,,,246321.731,
83195619.85,176984986.4,,69550779.37,40895926.86,,158340.8279,,,,,,,,,48580163.78,,,1255281.708,
83210881.02,95828206.41,,965.4639187,89530859.01,,24055673.56,,,,,,,,,39462550.75,,,87264.04823,
83296953.62,135529216.9,,5302624.149,101177569.6,,2149299.696,,,,,,,,,38758592.87,,,164321714.8,
83824381.53,154218279.1,,1553535.682,72701122.3,,544899.2025,,,,,,,,,50555661.81,,,741358.8062,
83867364.98,116789899.5,,2846815.377,128039995.2,,51932727.06,,,,,,,,,18194544.14,,,35347661.21,
84186763.66,252830058.3,,7082734.599,109208725.3,,29675.34854,,,,,,,,,43589324.63,,,79330835.82,
84348655.99,129306114.4,,12603968.86,48237678.18,,260656.3196,,,,,,,,,43939435.07,,,15456971.96,
84784976.05,188439494.3,,47420.81842,166440735.7,,64522.06756,,,,,,,,,37728194.98,,,24441796.71,
84867911.01,98438381.14,,115024.504,140694568,,132114975.7,,,,,,,,,26762092.27,,,30203141.67,
85235921.42,74879873.59,,4087731.092,47094461.37,,4633888.814,,,,,,,,,34852422.72,,,20444339.73,
85246640.03,184905110.2,,374444.3934,42504329.18,,33215503.42,,,,,,,,,78488697.75,,,7290704.215,
85484982.98,136634761.9,,124982.4514,42504329.18,,4833248.784,,,,,,,,,38637420.88,,,546903.7967,
85578499.01,108291839.7,,4483962.996,99333008.45,,1906076.409,,,,,,,,,42452931.13,,,31359053.01,
86635673.45,81826802.97,,9437233.807,83878733.25,,359654.3363,,,,,,,,,34305850.43,,,2624571.812,
86803147.54,195408671.4,,21505932.14,60690728.52,,708233.4762,,,,,,,,,45249284.45,,,2997429.577,
87794327.61,251368841.4,,5150059.362,152646087.3,,30292307.67,,,,,,,,,82196658.54,,,17735968.42,
87872546.05,125606357.7,,88868208.59,73835889.63,,1613528.301,,,,,,,,,22367267.35,,,15418393.2,
88053074.06,109623850,,161640.5666,43416026.41,,96713650.52,,,,,,,,,94141207.5,,,43367932.45,
88232685.12,147212281.6,,1611.296746,100782329.4,,1002046.22,,,,,,,,,28401801.86,,,63283637.21,
88546147.63,155289692.2,,58972821.6,113563042.5,,265106.8253,,,,,,,,,32826864.26,,,41036616.48,
88605881.84,242470460.6,,234736.2548,84648826.58,,47328919.91,,,,,,,,,46323216.42,,,69500947.44,
89530859.01,342323001.2,,80939.66076,81637765.65,,78019122.78,,,,,,,,,39335261.99,,,52972438.47,
89890741.1,85695298.6,,203014.9152,92760058.07,,9972974.801,,,,,,,,,45172058.63,,,115293096.2,
90064603.3,228577600.2,,6679702.864,137416209,,90604.3935,,,,,,,,,43431537.26,,,4154340.817,
90289138.52,79409445.05,,23349168.58,62514377.51,,355948.8453,,,,,,,,,47584315.21,,,17553400.76,
90342410.34,257935281.8,,39598477.25,70414319.33,,835939.5433,,,,,,,,,38386462.35,,,7767062.044,
90413111.62,74167399.17,,145443009.3,153186413.1,,3485886.54,,,,,,,,,36869562,,,156919715.4,
90520021.06,90413111.62,,31648.44294,45571653.84,,11328282.49,,,,,,,,,110628685.8,,,35986823.94,
90566571.81,109725768.9,,30345315.39,53981845.8,,467366.2217,,,,,,,,,126439249.7,,,5789140.951,
90894072.16,89013494.56,,108714.2708,54156935.86,,1896885.69,,,,,,,,,107011270.3,,,49030010.57,
90967669.64,102495524.5,,9180.282242,87157978.18,,3093433.359,,,,,,,,,85856192.49,,,24028565.14,
91333064.46,143920768.3,,18355.90662,46960816.61,,20760418.42,,,,,,,,,30537638.85,,,3341567.158,
91696364.6,248015081.2,,24111873.17,89033451.83,,12338300.6,,,,,,,,,63470588.05,,,17318927.12,
91956165.29,242910643.6,,22150545.35,53862005.3,,34423993.59,,,,,,,,,25553126.9,,,33570551.17,
92049897.91,114890734,,25833.20059,63580655.78,,13534502.58,,,,,,,,,56245409.23,,,154749027.6,
92079257.25,115701717.3,,64678464.59,60081545.52,,2916606.354,,,,,,,,,60337627.05,,,17709058.4,
92408580.13,117703357.5,,1871853.955,55881861.36,,52836537.99,,,,,,,,,46314113.99,,,9277340.557,
92679218.98,108052727.9,,7705.586012,64407368.61,,2219900.363,,,,,,,,,37809693.48,,,76101991.66,
92760058.07,159655949.4,,63947836.44,72896416.22,,134606.2927,,,,,,,,,112464275.9,,,63235846.13,
92942420.96,84757371.98,,8515798.274,92280211.04,,10691735.35,,,,,,,,,89870726.92,,,50116042.99,
92977377.84,124184764.3,,4564569.5,104732971.1,,17172566.77,,,,,,,,,41801180.27,,,11642121.98,
93222406.89,202013671.7,,125563.5314,133638743.4,,2054579.206,,,,,,,,,44715370.7,,,31528359.77,
93942261,154960751.9,,19568848.09,79058273.99,,4661622.26,,,,,,,,,37957468.65,,,4874851.699,
94141207.5,196095729.5,,2940415.568,70436682.56,,290298.5748,,,,,,,,,72160298.02,,,32311790.6,
95108386.92,196095729.5,,21826.43781,122882576.4,,52309976.53,,,,,,,,,59733698.83,,,53528888.4,
95822594.69,257469764.7,,369248.576,62281236.88,,61678.00164,,,,,,,,,111400803.2,,,20297034.04,
95842802.4,106862917.4,,7037.372969,97901697.86,,17716754.1,,,,,,,,,43494502.27,,,17996121.1,
95861501.67,255728175.7,,1077715.726,91751503.9,,21112023.63,,,,,,,,,58570764.86,,,76832160.79,
95903187.54,303838706.4,,690362.4643,128760451.7,,90807.71276,,,,,,,,,35570549.95,,,21123307.13,
95975670.37,226379194.8,,101707893.7,57973071.28,,66376774.78,,,,,,,,,34431585.73,,,20770697.29,
96167419.76,111132653.7,,704133.2654,62959146.59,,106695132.5,,,,,,,,,59139245.27,,,15654802.37,
96287873.3,170894305.6,,21789788.84,80958426.25,,8763070.871,,,,,,,,,73323101.26,,,41131479.2,
96380023.63,257113841,,605274.5801,119007635.1,,54410.63792,,,,,,,,,91212711.86,,,25980269.48,
96713650.52,109978971.1,,5795342.012,85246640.03,,1256617.116,,,,,,,,,36997769.69,,,71327868.41,
97148220.54,280313064,,630221.4856,80879113.27,,37114084.17,,,,,,,,,54492790.3,,,157648145.1,
97612197.95,142616251,,881993.0049,49328516.67,,12249683.09,,,,,,,,,83505951.7,,,20384378.47,
98667767.97,98876940.02,,4484747.595,176984986.4,,46279596.37,,,,,,,,,56212693.05,,,28100723.11,
99333008.45,229211711.3,,22385430.5,96036786.7,,10760156.5,,,,,,,,,47699331.83,,,14143333.59,
99345882.15,159514824.7,,36664.84481,104309817.1,,16155760.62,,,,,,,,,71888410.92,,,17838325.58,
99577406.79,96464682.59,,27748.31349,109155963.9,,20840769.15,,,,,,,,,62970270.33,,,43847452.28,
99965819.82,92063473.46,,14141.10688,69518956.37,,8005324.795,,,,,,,,,43482163.52,,,35566911.72,
100252665.1,170183772.6,,37463.66905,154218279.1,,77499912.23,,,,,,,,,36567135.73,,,97603710.82,
100782329.4,97770305.73,,1411.076441,110100833.2,,14927619.03,,,,,,,,,39319850.07,,,47633552.6,
101227127.8,240438767.1,,61995.64483,170065753.8,,3575068.539,,,,,,,,,62517824.89,,,26062960.63,
101767100.1,131500866.9,,8499282.342,91668269.3,,24944857.94,,,,,,,,,36721497.08,,,9441448.117,
102931868,133733492,,35409719.66,159701729,,76917.12332,,,,,,,,,51299276.06,,,99577406.79,
103111716.4,334665959.2,,54017.90608,82384768.13,,12795782.82,,,,,,,,,61950356.33,,,4800192.904,
103250958.6,265875606.2,,10064390.58,92717249.52,,38004355.5,,,,,,,,,103279831.2,,,12681362.34,
103366692.3,112290213.4,,519236.1067,91684072.25,,427130.726,,,,,,,,,48047770.78,,,67997672.49,
103402878.5,106751631.5,,109326.3081,106776282.4,,15996756.03,,,,,,,,,48047770.78,,,14817702.57,
103602839.8,150838652.8,,191882.2731,68019903.84,,75545.1251,,,,,,,,,37805352.78,,,12113717.29,
103683958.4,213674484.4,,4040629.552,79404321.36,,477788.8873,,,,,,,,,69553915.36,,,34203923.95,
103929474.8,163139078.1,,17674846.87,81631042.1,,505829.393,,,,,,,,,68624369.18,,,59536339.32,
104309817.1,197101127.4,,14625701.95,87126468.05,,124737.8269,,,,,,,,,74798825.43,,,92414550.09,
104451895.9,187022836.7,,40009322.61,118678709.9,,7499957.496,,,,,,,,,101177569.6,,,51105992.84,
104625740,115897718.2,,405780.5023,140312941.1,,3983845.67,,,,,,,,,48208656.43,,,45751239.48,
105023519.5,166746435.5,,31759041.99,102808283.1,,32408059.59,,,,,,,,,34483063.36,,,45963602.63,
105216850.8,207731769.8,,61994.16372,93879708.47,,5330885.499,,,,,,,,,110347315.5,,,21909358.03,
105628163.6,166695335.5,,15598.55164,70245834.73,,6979282.008,,,,,,,,,127769823.7,,,30012091.66,
105763454.1,300777178.9,,259629.3205,70245834.73,,141830.0754,,,,,,,,,128039995.2,,,59413387.22,
106268307.6,394766568.4,,472145.6879,128868695.9,,3466405.834,,,,,,,,,66067231.7,,,22652753.78,
106573454.4,394766568.4,,3306080.536,78743693.51,,3136183.209,,,,,,,,,48297016.3,,,16861202.45,
106807512.3,266856699.9,,307827.112,91956165.29,,3531741.06,,,,,,,,,55733451.31,,,135842130.8,
106862917.4,207264574.3,,20904043.65,115029973.4,,1324920.671,,,,,,,,,66564679.51,,,75530695.16,
107519214.3,222754243.4,,329075.5749,202013671.7,,1221116.984,,,,,,,,,69282577.39,,,193047688.9,
108241794.1,140461894.7,,30907.45324,152019667.8,,15582965.14,,,,,,,,,57647090.54,,,46610637.01,
108291839.7,210053636.4,,1084070.252,168021925,,1906928.011,,,,,,,,,124257795.9,,,29841217.6,
108631017.4,190925287.8,,43852.90984,98667767.97,,11336376.83,,,,,,,,,56418988.2,,,65330872.27,
108659240.8,243327343.3,,2394049.688,170422226.2,,1023772.079,,,,,,,,,68085038.9,,,29018814.64,
108878421.7,147762669.4,,15879653.6,91756466.44,,2788168.182,,,,,,,,,58568941.97,,,18410194.82,
109208725.3,116034168.2,,4956.523873,105023519.5,,131350.5903,,,,,,,,,39939284.21,,,61829905.52,
109280631.2,165809618.5,,4476441.718,127775245.5,,546929.9695,,,,,,,,,43031230.77,,,40592108.55,
109590086.9,113357109.3,,5471688.754,151175854.4,,14007815.78,,,,,,,,,82951418.39,,,84736709.11,
109973254.1,151101253.4,,164321714.8,114885188.6,,1995908.441,,,,,,,,,117500511.6,,,14973246.16,
109975230.9,154765462,,151804.4377,86799702.6,,14822220.87,,,,,,,,,67307934.12,,,34551768.06,
110394339.9,247218833.4,,3146800.242,141253318.6,,27232486.44,,,,,,,,,80884775.67,,,33506011.36,
110437116.7,247218833.4,,51523331.73,97770305.73,,40979898.2,,,,,,,,,56905123.71,,,69490805.96,
110911253.6,206990677.6,,239691.8778,159982087.4,,8149435.97,,,,,,,,,44737830.57,,,54444010.51,
111132653.7,322429141.4,,18371071.84,232056666.5,,445718.5519,,,,,,,,,91091130.9,,,29263136.77,
112290213.4,322429141.4,,79330835.82,119170913,,4589060.99,,,,,,,,,49968984.97,,,41206566.74,
112989231.5,149936827.3,,51763782.55,150858076.5,,392231.253,,,,,,,,,71031056.68,,,93850916.18,
113698568.8,149948387.4,,27727437.42,211517413.9,,2061804.758,,,,,,,,,37789450.64,,,18828686.38,
114223971.2,222174431.9,,404733.555,91162459.26,,18528739.94,,,,,,,,,42921207.82,,,131962262.3,
114863696.7,129398154.1,,2837540.875,127079742.5,,20752.91037,,,,,,,,,66725326.22,,,15081421.5,
114890734,222851946.2,,434780.0095,226855042.7,,19451.53844,,,,,,,,,64031552.35,,,61521382.69,
115293096.2,248804192.5,,86891481.41,102688250.1,,6329970.868,,,,,,,,,44000427.48,,,28755411.17,
115412132.3,177128819.7,,4522790.575,169611118.2,,1972457.762,,,,,,,,,65528356.12,,,100252665.1,
115426320.7,292154334.7,,1317810.856,196911100.1,,2142115.88,,,,,,,,,55771097.85,,,20443241.02,
115701717.3,234406320.6,,4797515.342,122280027.5,,1774529.549,,,,,,,,,66220681.5,,,25668748.82,
117360102.5,289033915.4,,7290704.215,200242451.6,,1879988.745,,,,,,,,,51842552.58,,,55531769.37,
117703357.5,348062959.1,,10645875.17,148155580,,31723169.66,,,,,,,,,47393189.16,,,30323131.47,
119007635.1,172935165.4,,1979951.864,146666847.7,,11938614.05,,,,,,,,,55744094.52,,,15820240.52,
119679176.1,214823261.5,,6864630.747,140376835.8,,2521684.536,,,,,,,,,84637985.83,,,22915165.94,
119883905,291760704.4,,8315664.585,108433127.4,,105318.9988,,,,,,,,,53862005.3,,,26106459.23,
121874506,304233060.4,,620905.1168,168511876.7,,9048289.127,,,,,,,,,151190626,,,43518270.96,
122153107.5,320989411.2,,3389024.884,159793209.9,,9053969.613,,,,,,,,,151190626,,,182979054.6,
124183385.5,187833267.3,,29040146.03,175292800.9,,20230228.44,,,,,,,,,68146286.09,,,149900148.9,
124184764.3,261587616.8,,800935.3972,172326615.8,,140893.6294,,,,,,,,,55881861.36,,,12506297.68,
124372928.2,332145462.9,,8177441.374,163296653.4,,2781357.348,,,,,,,,,60369841.81,,,33983208.78,
124735486.6,293701096.2,,7562461.884,155763016.6,,6616615.513,,,,,,,,,66966335.67,,,33922685.31,
125606357.7,236961499.6,,58202959.44,199716867.9,,27138438.14,,,,,,,,,97282913.12,,,13575544.77,
125710882.1,225983937,,30017995.03,137813225.2,,4149422.572,,,,,,,,,57622440.38,,,30784466.73,
126068266.7,284191358.3,,1469705.372,155236524,,3259521.037,,,,,,,,,53259854.01,,,52607809.84,
127759769.7,178845120.3,,15418393.2,156729279.8,,8173070.88,,,,,,,,,71341792.05,,,16353822.09,
127775245.5,363285553,,5394771.139,156991505.5,,4310027.07,,,,,,,,,71341792.05,,,37348221.91,
127895070.3,235655282.5,,3265444.454,148056784.4,,18396107.94,,,,,,,,,80736929.46,,,51925230.98,
127907715,277426867.3,,3523070.144,166606485.1,,2648925.626,,,,,,,,,139920246.2,,,34740295.13,
128039995.2,240525923.2,,93898795.18,170193870.5,,583659.3845,,,,,,,,,61433931.41,,,23923948.29,
128236613.4,326325763.3,,1239906.994,166044172.5,,1396309.678,,,,,,,,,67003837.47,,,23837283.26,
129306114.4,189072481.8,,1050169.265,236961499.6,,106328093.4,,,,,,,,,138179253.3,,,44539624.63,
129398154.1,190765129.9,,1691233.542,251880020.5,,39580449.97,,,,,,,,,89579239.09,,,211263559.5,
130010639.4,358120962.1,,2464485.266,165241494.6,,999636.9467,,,,,,,,,74235823.29,,,33655915.41,
130578002.5,294437078.2,,27887953.65,196861119.4,,32162614.5,,,,,,,,,126163676.6,,,25719841.52,
130749734.9,372743858.6,,1483896.237,198465748.4,,38464.8002,,,,,,,,,91751503.9,,,138388755.5,
131105981.5,372743858.6,,43542271.14,198465748.4,,1393196.091,,,,,,,,,86202775.4,,,67528653.3,
131962262.3,321064211.7,,15803345.05,198465748.4,,1455928.068,,,,,,,,,74489184.04,,,30852277.43,
132213571.2,232432016.1,,52579751.44,222336749.2,,62829676.14,,,,,,,,,51019300.25,,,58000583.95,
132975708.7,193918648.6,,12954503.2,198987677.6,,2919241.572,,,,,,,,,135715231.5,,,110846853.3,
133120350.8,280524951.8,,34559780.87,177130462.9,,122697.2004,,,,,,,,,106961510.9,,,47679622.61,
133638743.4,198987677.6,,10002730.54,359190347.8,,21482980.31,,,,,,,,,55513545.05,,,19120753.17,
133733492,275716336.1,,63537472.71,196838717.3,,87600717.69,,,,,,,,,70195162.49,,,53669799.45,
135384514.3,238497579.7,,3530317.41,230786553.8,,84609077.19,,,,,,,,,77118403.73,,,30755879.3,
135529216.9,412643318.7,,19252862.48,310566881.9,,509592.47,,,,,,,,,110100833.2,,,37766987.11,
135842130.8,319373835,,1870393.918,250902366.3,,294238.2598,,,,,,,,,76257287.98,,,21240563.06,
137813225.2,342531352.5,,2955339.701,230136696.6,,13950809.37,,,,,,,,,76365485.53,,,41556998.26,
138388755.5,342249082.9,,3211574.11,233446556.1,,5488218.972,,,,,,,,,71832411.88,,,27994520.37,
139920246.2,302653591.5,,1701601.461,288109373.1,,3276095.765,,,,,,,,,72725474.76,,,82624813.41,
140312941.1,380993608.2,,22476061.67,282687748.5,,3532877.734,,,,,,,,,149806436.9,,,194559139.9,
140461894.7,198860704.7,,5850990.433,309496625.2,,759973.2598,,,,,,,,,74207699.18,,,44397265.4,
140734937.8,227053672.8,,8249539.556,299863429.9,,5033607.612,,,,,,,,,68857106.43,,,50008970.16,
140834945.1,361149192.2,,35546941.98,329000088.5,,36433765.18,,,,,,,,,90687183.17,,,75184507.82,
141470236,274614071.6,,13453750.49,368009346.4,,5510048.951,,,,,,,,,139385319.7,,,21997474.63,
142072952,197119477.1,,33833753.28,355068662.2,,2954955.88,,,,,,,,,91835169.6,,,78901691.39,
142136350.4,286156171.8,,3890211.12,602476230.2,,2346396.322,,,,,,,,,121523321.5,,,38569514.47,
142616251,309651744.6,,23139643.16,549551961.6,,2368196.056,,,,,,,,,126849637.3,,,34456073.37,
143563370.5,309651744.6,,3599166.344,678026448.4,,319460.8435,,,,,,,,,86766517.44,,,63647798.71,
144384550.5,365778546.7,,20558809.09,784483137.9,,5732689.18,,,,,,,,,95108386.92,,,64041591.03,
145443009.3,243471058.1,,2192030.072,874277297.3,,9189058.331,,,,,,,,,77207877.97,,,159613125,
145868162.7,376204664.1,,12076965.53,,,22473602.86,,,,,,,,,165504461.9,,,37318188.1,
146518072.3,367495317.7,,10927527.3,,,4066851.271,,,,,,,,,71973859.71,,,24141576.72,
146666847.7,367495317.7,,4838414.191,,,8388365.309,,,,,,,,,67593278.62,,,37046509.36,
146744812.8,224729132.7,,10419126.93,,,58180.09268,,,,,,,,,62744194.43,,,50585190.87,
146903207.5,195131508.6,,3488088.486,,,22627.14636,,,,,,,,,90203478.91,,,133127043.7,
147212281.6,373921029.6,,48424156.14,,,35722603.93,,,,,,,,,65139888.44,,,143563370.5,
147762669.4,359574934.2,,36090979.24,,,852934.3423,,,,,,,,,125606357.7,,,152832833.3,
148155580,329986090.9,,43782153.02,,,1022402.614,,,,,,,,,113248142.7,,,124372928.2,
150858076.5,264811448.1,,3120482.455,,,4304.206891,,,,,,,,,82063445.52,,,105763454.1,
151101253.4,235430035.6,,80412748.1,,,126065.9199,,,,,,,,,100801521.2,,,29688892.19,
151962669.8,295542657.9,,3156025.273,,,1258710.548,,,,,,,,,155507364.1,,,21777523.67,
152019667.8,470997961,,41805868.47,,,812854.4785,,,,,,,,,164726099.6,,,26938906.75,
153186413.1,346331012.9,,6442791.393,,,114126.5693,,,,,,,,,113120559.8,,,81785609.82,
153842201.1,336616451.7,,9217606.811,,,4159983.517,,,,,,,,,98039164.83,,,22835717.89,
154218279.1,427005066.9,,12259840.01,,,1671622.242,,,,,,,,,109184513.8,,,27842771.16,
154749027.6,403765144.4,,15654802.37,,,28152469.74,,,,,,,,,106511944.5,,,78976815.31,
154765462,354216661,,84348655.99,,,147585.0412,,,,,,,,,106708241.4,,,48101642.59,
156919715.4,263037925.9,,6088744.078,,,27957883.65,,,,,,,,,89247041.51,,,39703358.39,
157057926.2,480746273.9,,8823637.056,,,42633.2214,,,,,,,,,98195173.52,,,44858165.5,
157648145.1,358878551.1,,49961148.15,,,10201662.38,,,,,,,,,128555947.1,,,39462550.75,
157799507.8,455826849.5,,20946881.61,,,6612538.924,,,,,,,,,102495524.5,,,28868606.44,
158303166.8,374655506.7,,25062994.91,,,388276.0488,,,,,,,,,248015081.2,,,29792008.03,
159240995.9,309496625.2,,4245721.374,,,109280631.2,,,,,,,,,78743693.51,,,29657930.7,
159514824.7,347137107.3,,47979054.59,,,57919937.95,,,,,,,,,123223706.6,,,104625740,
159613125,510367042.6,,69502318.05,,,39645545.52,,,,,,,,,137970372.6,,,19188233.77,
159978461.1,462865859.7,,18620872.39,,,7012131.439,,,,,,,,,100719859.6,,,28462321.27,
159982087.4,398143886,,5053452.071,,,1870556.86,,,,,,,,,108052727.9,,,46555418.93,
160070881.4,340000384.5,,42199550.69,,,8542157.586,,,,,,,,,95017757.72,,,26745828.13,
160187872.2,379071046.2,,26021798.93,,,4143388.183,,,,,,,,,104884860.4,,,72871007.51,
160918875,313855748.5,,19198944.99,,,125432.4484,,,,,,,,,76285571.76,,,24089244.61,
161362475.2,299863429.9,,55255449.61,,,5674.075231,,,,,,,,,97824022.04,,,33575307.31,
162578558.7,306093699.4,,7903066.663,,,13517650.03,,,,,,,,,147033678.4,,,51152672.26,
163241634.3,335197796.7,,4070703.366,,,110001924.7,,,,,,,,,95674903.94,,,101708393.7,
163804647.2,418385799.5,,19094022.49,,,43970143.97,,,,,,,,,122510564.2,,,62693851.88,
164241052.1,436117618.6,,5447347.607,,,21371535.4,,,,,,,,,90380124.29,,,44355178.49,
164320291.1,420071799.5,,4328894.722,,,1650200.999,,,,,,,,,143059108.9,,,42452931.13,
164321714.8,300922802.6,,17731924.26,,,126610.3615,,,,,,,,,139891851.6,,,63536216.53,
165452883.4,336276686.2,,60365651.03,,,23787.85454,,,,,,,,,94156247.33,,,37968656.77,
165809618.5,367579465.5,,42197692.54,,,77081475.11,,,,,,,,,172688500.9,,,107519214.3,
166044172.5,386742956.9,,30079154.51,,,5004120.207,,,,,,,,,159514824.7,,,161629454.9,
166057371.8,368009346.4,,5556975.731,,,53323274.55,,,,,,,,,92063473.46,,,91333064.46,
166440735.7,500682612.5,,7153742.703,,,79665.52485,,,,,,,,,112885870.4,,,37095907.82,
166606485.1,342794766.7,,9951099.663,,,27909.01564,,,,,,,,,106872585.9,,,125652856.4,
166695335.5,431008331.3,,13618408.58,,,6482713.917,,,,,,,,,92440402.03,,,29288684.57,
167252796.8,443347773.2,,17624964.22,,,25147243.2,,,,,,,,,86799702.6,,,94141207.5,
168021925,367879510.2,,99577406.79,,,2478163.739,,,,,,,,,86490528.74,,,93248952.89,
170065753.8,383938348,,9787545.316,,,17324109.17,,,,,,,,,133552421.7,,,201485552,
170183772.6,396388291.2,,103735564.3,,,15435151.9,,,,,,,,,121922248.6,,,133396264.5,
